Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-05-16,Jane B. by Agnès V.,1988,https://letterboxd.com/cindyshi/film/jane-b-by-agnes-v/,4.5,,"mubi, 52filmsbywomen2019",2019-05-15
2019-05-17,An Elephant Sitting Still,2018,https://letterboxd.com/cindyshi/film/an-elephant-sitting-still/,3.5,,"viff, vancity",2019-05-16
2019-05-18,Blade Runner,1982,https://letterboxd.com/cindyshi/film/blade-runner/,4.5,Yes,,2019-05-16
2019-05-18,Blade Runner,1982,https://letterboxd.com/cindyshi/film/blade-runner/1/,4.5,Yes,cdm,2019-05-17
2019-05-18,Black Mother,2018,https://letterboxd.com/cindyshi/film/black-mother/,3.5,,cinematheque,2019-05-17
2019-05-18,Casablanca,1942,https://letterboxd.com/cindyshi/film/casablanca/,4.5,,,2019-05-17
2019-05-19,My Brilliant Career,1979,https://letterboxd.com/cindyshi/film/my-brilliant-career/,5,,"criterion channel, 52filmsbywomen2019",2019-05-18
2019-05-20,The Biggest Little Farm,2018,https://letterboxd.com/cindyshi/film/the-biggest-little-farm/,4,,"cineplex, international village",2019-05-19
2019-05-21,The Gleaners & I,2000,https://letterboxd.com/cindyshi/film/the-gleaners-i/,4,,"mubi, 52filmsbywomen2019",2019-05-20
2019-05-21,Pride & Prejudice,2005,https://letterboxd.com/cindyshi/film/pride-prejudice/,,Yes,,2019-05-20
2019-05-23,Smithereens,1982,https://letterboxd.com/cindyshi/film/smithereens/,4,,"criterion channel, 52filmsbywomen2019",2019-05-21
2019-05-24,Booksmart,2019,https://letterboxd.com/cindyshi/film/booksmart/,4,,"cineplex, scotiabank, 52filmsbywomen2019",2019-05-22
2019-05-25,A New Leaf,1971,https://letterboxd.com/cindyshi/film/a-new-leaf/,4,,"52filmsbywomen2019, rent, youtube",2019-05-23
2019-05-25,Kitty,2016,https://letterboxd.com/cindyshi/film/kitty-2016/,,,"criterion channel, 52filmsbywomen2019",2019-05-24
2019-05-27,Blood Simple,1984,https://letterboxd.com/cindyshi/film/blood-simple/,4.5,,"criterion channel, commentary",2019-05-25
2019-05-27,Opening Night,1977,https://letterboxd.com/cindyshi/film/opening-night/,4,,criterion channel,2019-05-26
2019-05-29,Game of Thrones: The Last Watch,2019,https://letterboxd.com/cindyshi/film/game-of-thrones-the-last-watch/,4,,52filmsbywomen2019,2019-05-27
2019-05-29,Butter Lamp,2013,https://letterboxd.com/cindyshi/film/butter-lamp/,,,criterion channel,2019-05-28
2019-05-31,The Immigrant,1917,https://letterboxd.com/cindyshi/film/the-immigrant/,,,mubi,2019-05-30
2019-05-31,The Elephant Man,1980,https://letterboxd.com/cindyshi/film/the-elephant-man/,4.5,,criterion channel,2019-05-30
2019-06-01,Blinkity Blank,1955,https://letterboxd.com/cindyshi/film/blinkity-blank/,,,cdm,2019-05-31
2019-06-01,Pas de Deux,1968,https://letterboxd.com/cindyshi/film/pas-de-deux/,,,cdm,2019-05-31
2019-06-01,Rocketman,2019,https://letterboxd.com/cindyshi/film/rocketman-2019/,4,,"cineplex, scotiabank",2019-05-31
2019-06-01,"Lust, Caution",2007,https://letterboxd.com/cindyshi/film/lust-caution/,5,,vaff,2019-05-31
2019-06-02,Worlds of Ursula K. Le Guin,2018,https://letterboxd.com/cindyshi/film/worlds-of-ursula-k-le-guin/1/,4,,"vancity, 52filmsbywomen2019, viff",2019-06-01
2019-06-02,The Killing,1956,https://letterboxd.com/cindyshi/film/the-killing/,4.5,,cinematheque,2019-06-01
2019-06-02,High and Low,1963,https://letterboxd.com/cindyshi/film/high-and-low/,3.5,,"cinematheque, 35mm",2019-06-01
2019-06-02,Smithereens,1982,https://letterboxd.com/cindyshi/film/smithereens/1/,4,Yes,"criterion channel, commentary",2019-06-01
2019-06-03,Our Time Machine,2019,https://letterboxd.com/cindyshi/film/our-time-machine/,4,,"viff19, viff, vimeo",2019-06-02
2019-06-03,My Year with Helen,2017,https://letterboxd.com/cindyshi/film/my-year-with-helen/,,,"viff, vancity, q&a",2019-06-02
2019-06-03,The American Friend,1977,https://letterboxd.com/cindyshi/film/the-american-friend/,,,cinematheque,2019-06-02
2019-06-03,Purple Noon,1960,https://letterboxd.com/cindyshi/film/purple-noon/,3.5,,"35mm, cinematheque",2019-06-02
2019-06-04,Nausicaä of the Valley of the Wind,1984,https://letterboxd.com/cindyshi/film/nausicaa-of-the-valley-of-the-wind/,,,"cineplex, international village",2019-06-03
2019-06-05,Permanent Vacation,1980,https://letterboxd.com/cindyshi/film/permanent-vacation/,3,,criterion channel,2019-06-04
2019-06-05,nîpawistamâsowin: We Will Stand Up,2019,https://letterboxd.com/cindyshi/film/nipawistamasowin-we-will-stand-up/,,,"viff, vancity, 52filmsbywomen2019",2019-06-04
2019-06-06,Women Building Peace,2016,https://letterboxd.com/cindyshi/film/women-building-peace/,,,"viff, vancity, 52filmsbywomen2019",2019-06-05
2019-06-06,Night on Earth,1991,https://letterboxd.com/cindyshi/film/night-on-earth/,4.5,,criterion channel,2019-06-05
2019-06-06,Be Natural: The Untold Story of Alice Guy-Blaché,2018,https://letterboxd.com/cindyshi/film/be-natural-the-untold-story-of-alice-guy-blache/,,,"52filmsbywomen2019, viff, vancity",2019-06-05
2019-06-07,Mystery Train,1989,https://letterboxd.com/cindyshi/film/mystery-train/,4,,criterion channel,2019-06-06
2019-06-07,The Dead Don't Die,2019,https://letterboxd.com/cindyshi/film/the-dead-dont-die-2019/,4,,"viff, vancity, rupture",2019-06-06
2019-06-07,Only Lovers Left Alive,2013,https://letterboxd.com/cindyshi/film/only-lovers-left-alive/,4,,"youtube, rent",2019-06-06
2019-06-09,In Fabric,2018,https://letterboxd.com/cindyshi/film/in-fabric/,,,"viff, vancity, rupture",2019-06-08
2019-06-09,Knife+Heart,2018,https://letterboxd.com/cindyshi/film/knife-heart/,,,"viff, vancity, rupture",2019-06-08
2019-06-10,I Can't Sleep,1994,https://letterboxd.com/cindyshi/film/i-cant-sleep/,,,"35mm, 52filmsbywomen2019, cinematheque",2019-06-09
2019-06-11,Wild Nights with Emily,2018,https://letterboxd.com/cindyshi/film/wild-nights-with-emily/,,,"viff, vancity, 52filmsbywomen2019",2019-06-10
2019-06-11,Chocolat,1988,https://letterboxd.com/cindyshi/film/chocolat-1988/,4.5,,"cinematheque, 35mm, 52filmsbywomen2019",2019-06-10
2019-06-23,High and Low,1963,https://letterboxd.com/cindyshi/film/high-and-low/1/,4,Yes,"criterion channel, commentary",2019-06-11
2019-06-13,Edge of Tomorrow,2014,https://letterboxd.com/cindyshi/film/edge-of-tomorrow/,,,"rent, youtube",2019-06-12
2019-06-15,Harry Potter and the Half-Blood Prince,2009,https://letterboxd.com/cindyshi/film/harry-potter-and-the-half-blood-prince/,4,,"orpheum, live score",2019-06-13
2019-06-15,21-87,1963,https://letterboxd.com/cindyshi/film/21-87/,,,cdm,2019-06-14
2019-06-15,The Devil's Toy,1966,https://letterboxd.com/cindyshi/film/the-devils-toy/,,,cdm,2019-06-14
2019-06-15,Dogtooth,2009,https://letterboxd.com/cindyshi/film/dogtooth/,4,,mubi,2019-06-14
2019-06-16,There Are No Fakes,2019,https://letterboxd.com/cindyshi/film/there-are-no-fakes/,,,"viff, vancity, q&a",2019-06-15
2019-06-17,Dante's Inferno,1911,https://letterboxd.com/cindyshi/film/dantes-inferno-1911/,,,"rio, live score",2019-06-16
2019-06-18,Yesterday,2019,https://letterboxd.com/cindyshi/film/yesterday-2019/,2.5,,scotiabank,2019-06-17
2019-06-18,The Beaches of Agnès,2008,https://letterboxd.com/cindyshi/film/the-beaches-of-agnes/,5,,"mubi, 52filmsbywomen2019",2019-06-17
2019-06-19,Homecoming: A Film by Beyoncé,2019,https://letterboxd.com/cindyshi/film/homecoming-a-film-by-beyonce/,,,"netflix, cdm, 52filmsbywomen2019",2019-06-18
2019-06-20,AlphaGo,2017,https://letterboxd.com/cindyshi/film/alphago/,,,netflix,2019-06-19
2019-06-20,Casino Royale,2006,https://letterboxd.com/cindyshi/film/casino-royale-2006/,,,,2019-06-19
2019-06-21,Keep It for Yourself,1991,https://letterboxd.com/cindyshi/film/keep-it-for-yourself/,,,"52filmsbywomen2019, Le Cinéma Club",2019-06-20
2019-06-21,White Material,2009,https://letterboxd.com/cindyshi/film/white-material/,,,"52filmsbywomen2019, 35mm, cinematheque",2019-06-20
2019-06-22,Pulp Fiction,1994,https://letterboxd.com/cindyshi/film/pulp-fiction/,,,netflix,2019-06-20
2019-06-22,Ryan,2004,https://letterboxd.com/cindyshi/film/ryan/,,,cdm,2019-06-21
2019-06-22,The Souvenir,2019,https://letterboxd.com/cindyshi/film/the-souvenir/,,,"cineplex, fifth ave, 52filmsbywomen2019",2019-06-21
2019-06-22,My Name Is Julia Ross,1945,https://letterboxd.com/cindyshi/film/my-name-is-julia-ross/,3,,criterion channel,2019-06-21
2019-06-24,Paths of Glory,1957,https://letterboxd.com/cindyshi/film/paths-of-glory/,4.5,,criterion channel,2019-06-22
2019-06-24,"Oslo, August 31st",2011,https://letterboxd.com/cindyshi/film/oslo-august-31st/,4.5,,mubi,2019-06-23
2019-06-24,Human Desire,1954,https://letterboxd.com/cindyshi/film/human-desire/,3,,criterion channel,2019-06-23
2019-06-24,The Bigamist,1953,https://letterboxd.com/cindyshi/film/the-bigamist/,3.5,,"mubi, 52filmsbywomen2019",2019-06-23
2019-06-24,In a Lonely Place,1950,https://letterboxd.com/cindyshi/film/in-a-lonely-place/,4,,criterion channel,2019-06-23
2019-06-25,Trouble Every Day,2001,https://letterboxd.com/cindyshi/film/trouble-every-day/,4.5,,"cinematheque, 35mm, 52filmsbywomen2019",2019-06-24
2019-06-26,My Josephine,2003,https://letterboxd.com/cindyshi/film/my-josephine/,,,criterion channel,2019-06-25
2019-06-27,Buena Vista Social Club,1999,https://letterboxd.com/cindyshi/film/buena-vista-social-club/,3.5,,criterion channel,2019-06-26
2019-06-27,Hedwig and the Angry Inch,2001,https://letterboxd.com/cindyshi/film/hedwig-and-the-angry-inch/,4.5,,criterion channel,2019-06-26
2019-06-27,Whether You Like It or Not: The Story of Hedwig,2001,https://letterboxd.com/cindyshi/film/whether-you-like-it-or-not-the-story-of-hedwig/,,,"criterion channel, 52filmsbywomen2019",2019-06-26
2019-06-28,Anima,2019,https://letterboxd.com/cindyshi/film/anima-2019/,,,netflix,2019-06-27
2019-06-28,Hedwig and the Angry Inch,2001,https://letterboxd.com/cindyshi/film/hedwig-and-the-angry-inch/1/,4.5,Yes,"criterion channel, commentary",2019-06-27
2019-06-28,In a Better World,2010,https://letterboxd.com/cindyshi/film/in-a-better-world/,2.5,,"criterion channel, 52filmsbywomen2019",2019-06-27
2019-06-29,Rams,2015,https://letterboxd.com/cindyshi/film/rams/,4,,cinematheque,2019-06-28
2019-06-29,Life in a Fishbowl,2014,https://letterboxd.com/cindyshi/film/life-in-a-fishbowl/,2,,cinematheque,2019-06-28
2019-06-29,Ace in the Hole,1951,https://letterboxd.com/cindyshi/film/ace-in-the-hole/,,,criterion channel,2019-06-28
2019-06-30,Mulholland Drive,2001,https://letterboxd.com/cindyshi/film/mulholland-drive/,,,criterion channel,2019-06-29
2019-06-30,Lost Highway,1997,https://letterboxd.com/cindyshi/film/lost-highway/,3,,mubi,2019-06-29
2019-06-30,The Virgin Suicides,1999,https://letterboxd.com/cindyshi/film/the-virgin-suicides/,2.5,,"criterion channel, 52filmsbywomen2019",2019-06-29
2019-06-30,Murder by Contract,1958,https://letterboxd.com/cindyshi/film/murder-by-contract/,3.5,,criterion channel,2019-06-29
2019-07-01,The Girl Who Leapt Through Time,2006,https://letterboxd.com/cindyshi/film/the-girl-who-leapt-through-time/,4,,"viff, vancity",2019-06-30
2019-07-01,Millennium Actress,2001,https://letterboxd.com/cindyshi/film/millennium-actress/,5,,"viff, vancity",2019-06-30
2019-07-02,Shoot the Piano Player,1960,https://letterboxd.com/cindyshi/film/shoot-the-piano-player/,,,"cinematheque, 35mm",2019-07-01
2019-07-03,The Pearl Button,2015,https://letterboxd.com/cindyshi/film/the-pearl-button/,4,,"vancity, viff",2019-07-02
2019-07-03,Shoot the Piano Player,1960,https://letterboxd.com/cindyshi/film/shoot-the-piano-player/1/,,Yes,"criterion channel, commentary",2019-07-02
2019-07-04,Star Wars,1977,https://letterboxd.com/cindyshi/film/star-wars/,,Yes,,2019-07-03
2019-07-05,The Empire Strikes Back,1980,https://letterboxd.com/cindyshi/film/the-empire-strikes-back/,5,Yes,"orpheum, live score",2019-07-04
2019-07-06,Back to the Future,1985,https://letterboxd.com/cindyshi/film/back-to-the-future/,4.5,,"cineplex, international village",2019-07-05
2019-07-06,Because We Are Girls,2019,https://letterboxd.com/cindyshi/film/because-we-are-girls/,4.5,,"viff, vancity, 52filmsbywomen2019, q&a",2019-07-05
2019-07-08,Scenes from a Marriage,1974,https://letterboxd.com/cindyshi/film/scenes-from-a-marriage/,,,criterion channel,2019-07-06
2019-07-11,Midsommar,2019,https://letterboxd.com/cindyshi/film/midsommar/,4,,"cineplex, scotiabank",2019-07-06
2019-07-08,Edge of the Knife,2018,https://letterboxd.com/cindyshi/film/edge-of-the-knife/,,,"mubi, 52filmsbywomen2019",2019-07-07
2019-07-09,Diabolique,1955,https://letterboxd.com/cindyshi/film/diabolique-1955/,4.5,,"cinematheque, 35mm",2019-07-08
2019-07-09,La Libertad,2017,https://letterboxd.com/cindyshi/film/la-libertad-2017/,,,"mubi, 52filmsbywomen2019",2019-07-08
2019-07-11,"The Good, the Bad and the Ugly",1966,https://letterboxd.com/cindyshi/film/the-good-the-bad-and-the-ugly/,,,"viff, vancity",2019-07-09
2019-07-11,Purl,2018,https://letterboxd.com/cindyshi/film/purl/,,,"cdm, 52filmsbywomen2019",2019-07-10
2019-07-11,Sad Hill Unearthed,2017,https://letterboxd.com/cindyshi/film/sad-hill-unearthed/,,,netflix,2019-07-10
2019-07-12,Spider-Man: Far from Home,2019,https://letterboxd.com/cindyshi/film/spider-man-far-from-home/,2.5,,"cineplex, scotiabank",2019-07-11
2019-07-12,Too Late to Die Young,2018,https://letterboxd.com/cindyshi/film/too-late-to-die-young/,3,,"viff, vancity, 52filmsbywomen2019",2019-07-11
2019-07-13,The Last Black Man in San Francisco,2019,https://letterboxd.com/cindyshi/film/the-last-black-man-in-san-francisco/,4,,"cineplex, park",2019-07-12
2019-07-13,Late Night,2019,https://letterboxd.com/cindyshi/film/late-night/,3.5,,"cineplex, international village, 52filmsbywomen2019",2019-07-12
2019-07-13,Raiders of the Lost Ark,1981,https://letterboxd.com/cindyshi/film/raiders-of-the-lost-ark/,4,,rio,2019-07-12
2019-07-15,Maggie's Plan,2015,https://letterboxd.com/cindyshi/film/maggies-plan/,3.5,,"52filmsbywomen2019, rent, youtube",2019-07-14
2019-07-15,Solar Walk,2018,https://letterboxd.com/cindyshi/film/solar-walk/,,,"criterion channel, 52filmsbywomen2019",2019-07-14
2019-10-11,Dwelling in the Fuchun Mountains,2019,https://letterboxd.com/cindyshi/film/dwelling-in-the-fuchun-mountains/,,,"viff, viff19, vimeo",2019-07-14
2019-07-16,The Right Stuff,1983,https://letterboxd.com/cindyshi/film/the-right-stuff/,4.5,,"viff, vancity, Film Studies",2019-07-15
2019-07-17,"Yours Faithfully, Edna Welthorpe (Mrs)",2017,https://letterboxd.com/cindyshi/film/yours-faithfully-edna-welthorpe-mrs/,,,criterion channel,2019-07-16
2019-07-17,Coda,2013,https://letterboxd.com/cindyshi/film/coda-2013/,,,criterion channel,2019-07-16
2019-07-20,Homage to Zgougou the Cat,2002,https://letterboxd.com/cindyshi/film/homage-to-zgougou-the-cat/,,,mubi,2019-07-19
2019-07-21,Naked,1993,https://letterboxd.com/cindyshi/film/naked/,4.5,,criterion channel,2019-07-19
2019-07-21,Inglourious Basterds,2009,https://letterboxd.com/cindyshi/film/inglourious-basterds/,3.5,,netflix,2019-07-20
2019-07-22,The Farewell,2019,https://letterboxd.com/cindyshi/film/the-farewell-2019/,4.5,,"cineplex, fifth ave, 52filmsbywomen2019",2019-07-21
2019-07-22,Django Unchained,2012,https://letterboxd.com/cindyshi/film/django-unchained/,3,,netflix,2019-07-21
2019-07-24,The Art of Self-Defense,2019,https://letterboxd.com/cindyshi/film/the-art-of-self-defense-2019/,4.5,,"cineplex, international village",2019-07-23
2019-07-26,Reservoir Dogs,1992,https://letterboxd.com/cindyshi/film/reservoir-dogs/,,,netflix,2019-07-25
2019-07-27,Easy Rider,1969,https://letterboxd.com/cindyshi/film/easy-rider/,3,,criterion channel,2019-07-26
2019-07-27,Midnight Cowboy,1969,https://letterboxd.com/cindyshi/film/midnight-cowboy/,,,criterion channel,2019-07-26
2019-07-28,Bob & Carol & Ted & Alice,1969,https://letterboxd.com/cindyshi/film/bob-carol-ted-alice/,4.5,,criterion channel,2019-07-27
2019-07-28,Cactus Flower,1969,https://letterboxd.com/cindyshi/film/cactus-flower/,4,,"rent, youtube",2019-07-27
2019-07-28,Model Shop,1969,https://letterboxd.com/cindyshi/film/model-shop/,,,,2019-07-27
2019-07-29,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/cindyshi/film/once-upon-a-time-in-hollywood/,4,,"cineplex, scotiabank",2019-07-28
2019-07-30,Paris Is Burning,1990,https://letterboxd.com/cindyshi/film/paris-is-burning/,4.5,,"cinematheque, 52filmsbywomen2019",2019-07-29
2019-07-30,Share,2019,https://letterboxd.com/cindyshi/film/share-2019/,,,"crave, 52filmsbywomen2019",2019-07-29
2019-07-31,The Lion King,2019,https://letterboxd.com/cindyshi/film/the-lion-king-2019/,3.5,,"cineplex, scotiabank",2019-07-30
2019-07-31,Ophelia,2018,https://letterboxd.com/cindyshi/film/ophelia-2018/,2.5,,52filmsbywomen2019,2019-07-30
2019-08-04,"Dance, Girl, Dance",1940,https://letterboxd.com/cindyshi/film/dance-girl-dance/,4,,"criterion channel, 52filmsbywomen2019",2019-08-03
2019-08-06,Take This Waltz,2011,https://letterboxd.com/cindyshi/film/take-this-waltz/,3,,"amazon prime, 52filmsbywomen2019",2019-08-05
2019-08-22,Lady Bird,2017,https://letterboxd.com/cindyshi/film/lady-bird/2/,5,Yes,amazon prime,2019-08-21
2019-08-25,Once Upon a Time… in Hollywood,2019,https://letterboxd.com/cindyshi/film/once-upon-a-time-in-hollywood/1/,4,Yes,"new beverly cinema, 35mm",2019-08-25
2019-09-05,The Death & Life of John F. Donovan,2018,https://letterboxd.com/cindyshi/film/the-death-life-of-john-f-donovan/,,,"international village, cineplex",2019-09-03
2019-09-05,Apocalypse Now,1979,https://letterboxd.com/cindyshi/film/apocalypse-now/,,,"international village, cineplex",2019-09-04
2019-09-10,Stuffed,2019,https://letterboxd.com/cindyshi/film/stuffed-2019/,4,,"vancity, viff, viff19, 52filmsbywomen2019",2019-09-09
2019-09-10,Castle of Dreams,2019,https://letterboxd.com/cindyshi/film/castle-of-dreams/,3,,"vancity, viff, viff19",2019-09-09
2019-09-12,Scarborough,2018,https://letterboxd.com/cindyshi/film/scarborough/,2,,"vancity, viff, viff19",2019-09-11
2019-09-12,Martha: A Picture Story,2019,https://letterboxd.com/cindyshi/film/martha-a-picture-story/,4,,"vancity, viff, viff19, 52filmsbywomen2019",2019-09-11
2019-09-12,Le Bonheur,1965,https://letterboxd.com/cindyshi/film/le-bonheur/,5,,"criterion channel, 52filmsbywomen2019",2019-09-11
2019-09-13,Women Reply,1975,https://letterboxd.com/cindyshi/film/women-reply/,,,"criterion channel, 52filmsbywomen2019",2019-09-12
2019-09-15,Finding Big Country,2018,https://letterboxd.com/cindyshi/film/finding-big-country/,,,"amazon prime, 52filmsbywomen2019",2019-09-13
2019-09-15,Ishtar,1987,https://letterboxd.com/cindyshi/film/ishtar/,,,"cinematheque, 52filmsbywomen2019",2019-09-14
2019-09-15,Mikey and Nicky,1976,https://letterboxd.com/cindyshi/film/mikey-and-nicky/,,,"cinematheque, 52filmsbywomen2019",2019-09-14
2019-09-16,The Squid and the Whale,2005,https://letterboxd.com/cindyshi/film/the-squid-and-the-whale/,4,,amazon prime,2019-09-15
2019-09-16,Greenberg,2010,https://letterboxd.com/cindyshi/film/greenberg/,2,,amazon prime,2019-09-15
2019-09-18,We Are Not Princesses,2018,https://letterboxd.com/cindyshi/film/we-are-not-princesses/,,,"viff, viff19, vancity, 52filmsbywomen2019",2019-09-17
2019-09-18,Kicking and Screaming,1995,https://letterboxd.com/cindyshi/film/kicking-and-screaming/,4.5,,netflix,2019-09-17
2019-09-19,Assholes: A Theory,2019,https://letterboxd.com/cindyshi/film/assholes-a-theory/,,,"viff, viff19, vancity",2019-09-18
2019-09-19,The Men's Room,2018,https://letterboxd.com/cindyshi/film/the-mens-room-2018/,,,"viff, viff19, vancity",2019-09-18
2019-09-21,Ad Astra,2019,https://letterboxd.com/cindyshi/film/ad-astra-2019/,3.5,,"cineplex, scotiabank",2019-09-20
2019-09-21,Hustlers,2019,https://letterboxd.com/cindyshi/film/hustlers-2019/,4,,"cineplex, scotiabank, 52filmsbywomen2019",2019-09-21
2019-09-21,Cherry Blossoms,2008,https://letterboxd.com/cindyshi/film/cherry-blossoms/,3,,52filmsbywomen2019,2019-09-21
2019-09-23,Listen Up Philip,2014,https://letterboxd.com/cindyshi/film/listen-up-philip/,3.5,,mubi,2019-09-22
2019-09-23,Dying to Survive,2018,https://letterboxd.com/cindyshi/film/dying-to-survive/,3,,"viff, vancity",2019-09-22
2019-09-23,What You Gonna Do When the World's on Fire?,2018,https://letterboxd.com/cindyshi/film/what-you-gonna-do-when-the-worlds-on-fire/,,,cinematheque,2019-09-22
2019-09-25,Documenteur,1981,https://letterboxd.com/cindyshi/film/documenteur/,,,"criterion channel, 52filmsbywomen2019",2019-09-23
2019-09-25,Enigma,2001,https://letterboxd.com/cindyshi/film/enigma-2001/,1.5,,,2019-09-24
2019-09-27,And Then We Danced,2019,https://letterboxd.com/cindyshi/film/and-then-we-danced/,4,,"viff19, playhouse, viff",2019-09-26
2019-09-27,Deerskin,2019,https://letterboxd.com/cindyshi/film/deerskin/,4,,"viff19, viff, rio",2019-09-26
2019-09-28,"A White, White Day",2019,https://letterboxd.com/cindyshi/film/a-white-white-day/,3,,"viff, viff19, international village",2019-09-27
2019-09-28,Dafne,2019,https://letterboxd.com/cindyshi/film/dafne/,4,,"viff, viff19, international village",2019-09-27
2019-09-28,Young Ahmed,2019,https://letterboxd.com/cindyshi/film/young-ahmed/,2.5,,"viff, viff19, centre",2019-09-27
2019-09-28,Parasite,2019,https://letterboxd.com/cindyshi/film/parasite-2019/,5,,"viff, viff19, centre",2019-09-27
2019-09-29,By the Grace of God,2018,https://letterboxd.com/cindyshi/film/by-the-grace-of-god-2018/,4,,"viff, viff19, playhouse",2019-09-28
2019-09-30,Balloon,2019,https://letterboxd.com/cindyshi/film/balloon-2019-1/,3,,"viff, viff19, international village",2019-09-28
2019-09-30,The Twentieth Century,2019,https://letterboxd.com/cindyshi/film/the-twentieth-century/,,,"viff, viff19, international village, q&a",2019-09-28
2019-09-30,Another Child,2019,https://letterboxd.com/cindyshi/film/another-child/,3,,"viff, viff19, international village",2019-09-29
2019-09-30,"Anne at 13,000 ft",2019,https://letterboxd.com/cindyshi/film/anne-at-13000-ft/,4,,"viff, viff19, international village, q&a",2019-09-29
2019-09-30,Birthday,2019,https://letterboxd.com/cindyshi/film/birthday-2019/,2,,"viff, viff19, playhouse, 52filmsbywomen2019",2019-09-29
2019-09-30,Greener Grass,2019,https://letterboxd.com/cindyshi/film/greener-grass-2019/,,,"viff, viff19, rio, 52filmsbywomen2019",2019-09-29
2019-10-01,The Shadow Play,2018,https://letterboxd.com/cindyshi/film/the-shadow-play-2018/,3.5,,"viff, viff19, international village",2019-09-30
2019-10-01,Tapeworm,2019,https://letterboxd.com/cindyshi/film/tapeworm/,,,"viff, viff19, cinematheque, q&a",2019-09-30
2019-10-01,Cranks,2019,https://letterboxd.com/cindyshi/film/cranks/,,,"viff, viff19, cinematheque, q&a",2019-09-30
2019-10-02,Sorry We Missed You,2019,https://letterboxd.com/cindyshi/film/sorry-we-missed-you/,4,,"viff, viff19, centre",2019-10-01
2019-10-03,"Jordan River Anderson, The Messenger",2019,https://letterboxd.com/cindyshi/film/jordan-river-anderson-the-messenger/,,,"viff, viff19, 52filmsbywomen2019, international village, q&a",2019-10-02
2019-10-03,Every Day a Good Day,2018,https://letterboxd.com/cindyshi/film/every-day-a-good-day/,3,,"viff, viff19, international village",2019-10-02
2019-10-03,Les Misérables,2019,https://letterboxd.com/cindyshi/film/les-miserables-2019/,,,"viff, viff19, playhouse",2019-10-02
2019-10-03,Spider,2019,https://letterboxd.com/cindyshi/film/spider-2019-1/,3,,"viff, viff19, playhouse",2019-10-02
2019-11-06,When the Children Left,2019,https://letterboxd.com/cindyshi/film/when-the-children-left/,,,"viff, viff19, 52filmsbywomen2019, q&a",2019-10-02
2019-10-04,A Voluntary Year,2019,https://letterboxd.com/cindyshi/film/a-voluntary-year/,3.5,,"viff, viff19, international village, q&a",2019-10-03
2019-10-05,Bacurau,2019,https://letterboxd.com/cindyshi/film/bacurau/,4,,"viff, viff19, playhouse",2019-10-03
2019-10-05,Bait,2019,https://letterboxd.com/cindyshi/film/bait-2019/,,,"viff, viff19, playhouse",2019-10-04
2019-10-05,Midnight Family,2019,https://letterboxd.com/cindyshi/film/midnight-family/,,,"viff, viff19, international village",2019-10-04
2019-10-05,Cherry Blossoms & Demons,2019,https://letterboxd.com/cindyshi/film/cherry-blossoms-demons/,2,,"viff, viff19, playhouse, q&a, 52filmsbywomen2019",2019-10-04
2019-10-05,Oh Mercy,2019,https://letterboxd.com/cindyshi/film/oh-mercy/,,,"viff, viff19, playhouse, q&a",2019-10-04
2019-10-06,Waves,2019,https://letterboxd.com/cindyshi/film/waves-2019/,4,,"viff, viff19, centre",2019-10-05
2019-10-06,Fourteen,2019,https://letterboxd.com/cindyshi/film/fourteen-2019/,4,,"viff, viff19, international village, q&a",2019-10-05
2019-10-06,Amanda,2018,https://letterboxd.com/cindyshi/film/amanda-2018/,4,,"viff, viff19, international village",2019-10-05
2019-10-06,Portrait of a Lady on Fire,2019,https://letterboxd.com/cindyshi/film/portrait-of-a-lady-on-fire/,4,,"viff, viff19, centre, 52filmsbywomen2019",2019-10-05
2019-10-07,Children of the Sea,2019,https://letterboxd.com/cindyshi/film/children-of-the-sea/,3,,"viff, viff19, international village",2019-10-06
2019-10-07,The Specials,2019,https://letterboxd.com/cindyshi/film/the-specials-2019/,3,,"viff, viff19, centre",2019-10-06
2019-10-09,It Must Be Heaven,2019,https://letterboxd.com/cindyshi/film/it-must-be-heaven/,4,,"viff, viff19, international village",2019-10-07
2019-10-09,The Two Popes,2019,https://letterboxd.com/cindyshi/film/the-two-popes/1/,3,,"viff, viff19, centre",2019-10-07
2019-10-09,Invisible Life,2019,https://letterboxd.com/cindyshi/film/invisible-life/1/,4.5,,"viff, viff19, centre",2019-10-07
2019-10-09,No. 7 Cherry Lane,2019,https://letterboxd.com/cindyshi/film/no-7-cherry-lane/,1.5,,"viff, viff19, centre",2019-10-08
2019-10-10,Synonyms,2019,https://letterboxd.com/cindyshi/film/synonyms/,4,,"viff, viff19, international village",2019-10-08
2019-10-10,"I Was at Home, But...",2019,https://letterboxd.com/cindyshi/film/i-was-at-home-but/,,,"viff, viff19, international village, 52filmsbywomen2019",2019-10-09
2019-10-10,The Cave,2019,https://letterboxd.com/cindyshi/film/the-cave-2019-1/,2,,"viff, viff19, playhouse, q&a",2019-10-09
2019-10-10,Beanpole,2019,https://letterboxd.com/cindyshi/film/beanpole/,3.5,,"viff, viff19, international village",2019-10-09
2019-10-10,Mr. Jones,2019,https://letterboxd.com/cindyshi/film/mr-jones-2019/,3.5,,"viff, viff19, centre, 52filmsbywomen2019",2019-10-09
